time_ajustado	gFy
1.53544041	0.1119
1.53731317	0.1134
1.53809588	0.1131
1.53911255	0.1104
1.54002890	0.1075
1.54125494	0.1041
1.54240494	0.1016
1.54398598	0.0999
1.54487739	0.0982
1.54607145	0.0968
1.55194124	0.0943
1.55269760	0.0906
1.55320489	0.0877
1.55373343	0.0857
1.55417583	0.0845
1.55473036	0.0835
1.55520255	0.0828
1.55567520	0.0826
1.55714005	0.0821
1.55816239	0.0816
1.55938609	0.0804
1.56062078	0.0782
1.56179755	0.0787
1.56333703	0.0806
1.56654234	0.0816
1.56738703	0.0816
1.56797270	0.0826
1.56908994	0.0857
1.56958911	0.0889
1.57142057	0.0906
1.57256328	0.0916
1.57327880	0.0906
1.57397359	0.0892
1.57540656	0.0884
1.57642708	0.088
1.57734395	0.0882
1.57847187	0.0875
1.57986692	0.0857
1.58495963	0.0843
1.58677156	0.0835
1.58795994	0.0828
1.58934124	0.0813
1.59000536	0.0804
1.59085890	0.0801
1.59150651	0.0796
1.59187088	0.0787
1.59220796	0.0774
1.59287510	0.0762
1.59320937	0.0745
1.59503713	0.0735
1.59576656	0.0728
1.59689770	0.0721
1.59964104	0.0716
1.60144109	0.0689
1.60205078	0.0667
1.60243760	0.0657
1.60307401	0.0642
1.60429515	0.0638
1.60555791	0.063
1.60667395	0.0618
1.60771208	0.062
1.60889489	0.0628
1.61008406	0.0623
1.61146541	0.0623
1.61256124	0.0633
1.61516026	0.0642
1.61586624	0.0652
1.61656354	0.066
1.61773119	0.0664
1.61925328	0.0667
1.62019510	0.0677
1.62227916	0.0686
1.62296223	0.0696
1.62359317	0.0716
1.62471489	0.0733
1.62611874	0.0733
1.62741874	0.0743
1.62825677	0.0755
1.62951328	0.0757
1.63205578	0.0769
1.63284093	0.0779
1.63342885	0.0791
1.63483052	0.0813
1.63573401	0.0828
1.63751203	0.084
1.63879015	0.0855
1.63947562	0.0855
1.64038453	0.0848
1.64161374	0.0845
1.64289770	0.085
1.64412166	0.0867
1.64528057	0.0887
1.64635364	0.0904
1.65644703	0.0904
1.65762463	0.0906
1.65818812	0.0916
1.65873098	0.0928
1.65955494	0.0938
1.65998713	0.0941
1.66037145	0.0946
1.66088078	0.0948
1.66138395	0.0948
1.66184322	0.095
1.66222666	0.0955
1.66303687	0.0963
1.66414984	0.0968
1.66457401	0.0963
1.66489807	0.0953
1.67207786	0.0955
1.67324083	0.0953
1.67370130	0.0948
1.67413598	0.0938
1.67464536	0.0921
1.67511270	0.0919
1.67555614	0.0921
1.67602187	0.0921
1.67659036	0.0926
1.67692645	0.0914
1.67782223	0.0902
1.67928786	0.0884
1.68072437	0.0877
1.68221645	0.0875
1.68514229	0.0863
1.68566166	0.085
1.68594854	0.084
1.68642421	0.0828
1.68786749	0.0806
1.68886776	0.0782
1.69006338	0.0765
1.69139390	0.0738
1.69236656	0.0708
1.69361348	0.0686
1.69495447	0.0664
1.69595213	0.0642
1.69792604	0.0613
1.69858885	0.0586
1.70000864	0.0569
1.70111369	0.0542
1.70338401	0.0508
1.70388958	0.0494
1.70455802	0.0479
1.70583072	0.0459
1.70705572	0.0454
1.70816682	0.0445
1.70962661	0.0418
1.71082437	0.0403
1.71191869	0.0396
1.71314755	0.0398
1.71551520	0.0389
1.71630249	0.0379
1.71687604	0.0381
1.71826239	0.0379
1.71947895	0.0381
1.72180046	0.0389
1.72363645	0.0384
1.72450906	0.0384
1.72518260	0.0389
1.72586140	0.0396
1.72752744	0.0408
1.72850630	0.0418
1.72905541	0.0435
1.73361614	0.0447
1.73537906	0.0452
1.73644119	0.0452
1.73707734	0.0462
1.73765624	0.0479
1.73824218	0.0498
1.73906656	0.052
1.73970145	0.054
1.74017916	0.0562
1.74149786	0.0586
1.74215713	0.0606
1.74344989	0.062
1.74480307	0.0645
1.74633885	0.0674
1.75595984	0.0711
1.75660020	0.074
1.75692572	0.0757
1.75722229	0.0752
1.75749885	0.0743
1.75780192	0.076
1.75808468	0.0799
1.75836083	0.0811
1.75881124	0.0811
1.75914864	0.0838
1.75945635	0.085
1.76040067	0.0867
1.76161406	0.0921
1.76278166	0.1004
1.77237390	0.1072
1.77365083	0.1116
1.77416161	0.1146
1.77484223	0.1168
1.77527614	0.118
1.77564885	0.1185
1.77623151	0.118
1.77658874	0.1173
1.77692468	0.118
1.77726161	0.1187
1.77757510	0.1182
1.77789072	0.1175
1.77841697	0.117
1.77965343	0.1163
1.78359817	0.1156
1.78519156	0.1136
1.78598869	0.1116
1.78673317	0.1092
1.78729411	0.106
1.78780713	0.1031
1.78826416	0.1014
1.78936036	0.0982
1.79067145	0.0933
1.79182937	0.0884
1.79301203	0.0852
1.79417338	0.0838
1.79560296	0.0826
1.79750062	0.0813
1.79801453	0.0789
1.80033015	0.0755
1.80093651	0.0728
1.80284963	0.0721
1.80818526	0.0713
1.80879505	0.0684
1.80906546	0.0642
1.80930932	0.0603
1.80950067	0.0574
1.80971869	0.0562
1.81042463	0.0567
1.81144484	0.0574
1.81275494	0.055
1.81690057	0.0501
1.81763296	0.0457
1.81806994	0.0425
1.81858624	0.0391
1.81903802	0.0357
1.81978843	0.0327
1.82085807	0.0296
1.82198718	0.0266
1.82332635	0.0247
1.82442411	0.0244
1.82604739	0.0234
1.82688322	0.022
1.82818703	0.0212
1.82935447	0.0205
1.83168765	0.019
1.83239098	0.0181
1.83316552	0.0171
1.83446281	0.0159
1.83547083	0.0161
1.83665494	0.0166
1.83784979	0.0166
1.83895401	0.0173
1.84005765	0.0188
1.84135145	0.0203
1.84247666	0.0215
1.84372526	0.023
1.84488338	0.0251
1.84607484	0.0271
1.85099973	0.0296
1.85179401	0.033
1.85230583	0.0359
1.85280260	0.0386
1.85326682	0.0418
1.85371380	0.0445
1.85478749	0.0481
1.85594057	0.0515
1.85746536	0.0542
1.85872124	0.0574
1.85971729	0.0613
1.86070604	0.0647
1.86178843	0.0682
1.86361229	0.0716
1.86669848	0.074
1.86764947	0.0762
1.86834557	0.0779
1.86880786	0.0804
1.86925421	0.083
1.87045541	0.085
1.87153526	0.0867
1.87271140	0.0877
1.87401614	0.0887
1.87533374	0.0902
1.87655005	0.0909
1.87795166	0.0909
1.87903411	0.0904
1.88000942	0.0899
1.88200932	0.0897
1.88278557	0.0894
1.88401874	0.0911
1.88531020	0.0924
1.88676885	0.0931
1.88741265	0.0938
1.88857901	0.0946
1.88960661	0.0965
1.89113302	0.0982
1.89216630	0.0992
1.89330505	0.1002
1.89570270	0.1016
1.89673239	0.1021
1.90025286	0.1021
1.90163281	0.1036
1.90238656	0.1048
1.90334958	0.1053
1.90398083	0.1068
1.90467869	0.1077
1.90523901	0.1092
1.90588713	0.1119
1.90694963	0.1146
1.90802979	0.1165
1.90936281	0.1195
1.91036515	0.1221
1.91143708	0.1236
1.91255651	0.1261
1.91503999	0.13
1.91566947	0.1331
1.91674010	0.1341
1.91775296	0.1346
1.91905927	0.1346
1.92041901	0.1314
1.92120989	0.1261
1.92242812	0.1248
1.92367041	0.1297
1.92489109	0.1336
1.92628203	0.1348
1.92747999	0.1351
1.92845666	0.1341
1.92960494	0.1336
1.93200302	0.1344
1.93271494	0.1351
1.93366104	0.1363
1.93491489	0.1368
1.93598807	0.1353
1.93710567	0.1336
1.93858062	0.1346
1.93947213	0.1361
1.94075307	0.1361
1.94194374	0.1363
1.94321031	0.1363
1.94451947	0.1358
1.94552656	0.1351
1.94678473	0.1334
1.95252031	0.1324
1.95351958	0.1317
1.95414255	0.1302
1.95495906	0.128
1.95555661	0.1256
1.95612015	0.1234
1.95664302	0.1217
1.95717052	0.1195
1.95767348	0.116
1.95935093	0.1121
1.96006640	0.1087
1.96143020	0.106
1.96259807	0.1033
1.97133124	0.1009
1.97350260	0.0985
1.97417052	0.0955
1.97529593	0.0933
1.97651828	0.0909
1.97708098	0.0875
1.97753395	0.0835
1.97800583	0.0799
1.97837197	0.075
1.97909869	0.0691
1.98009807	0.0633
1.98069536	0.0591
1.98114317	0.0557
1.98243791	0.0513
1.98333708	0.0472
1.98387218	0.043
1.98436890	0.0386
1.98820583	0.0345
1.98907541	0.0323
1.98955249	0.0308
1.99014640	0.0281
1.99062109	0.0239
1.99098364	0.0203
1.99179114	0.0168
1.99370854	0.0151
1.99416385	0.0139
1.99547255	0.0107
1.99646677	0.0081
1.99819333	0.0068
1.99909713	0.0051
2.00169859	0.0034
2.00223687	0.0015
2.00324692	-0.0005
2.00414380	-0.002
2.00514749	-0.0037
2.00639468	-0.0049
2.00753223	-0.0056
2.00871249	-0.0071
2.00990317	-0.009
2.01280869	-0.0115
2.01343197	-0.0132
2.01397713	-0.0132
2.01674791	-0.0132
2.01766515	-0.0142
2.01830572	-0.0144
2.01883192	-0.0137
2.02576015	-0.0134
2.02692343	-0.0125
2.02740963	-0.0117
2.02781927	-0.0122
2.02832244	-0.011
2.02888880	-0.0105
2.02940041	-0.011
2.02976203	-0.0115
2.03025197	-0.0122
2.03091958	-0.0139
2.03167885	-0.0161
2.03506604	-0.0181
2.03592515	-0.02
2.03650880	-0.022
2.03705046	-0.0239
2.03775838	-0.0254
2.03885552	-0.0264
2.03989614	-0.0259
2.04101770	-0.0247
2.04223239	-0.0242
2.04350739	-0.0242
2.04502416	-0.0242
2.04610947	-0.0247
2.05341911	-0.0259
2.05510869	-0.0254
2.05625885	-0.0237
2.05744776	-0.0225
2.05923739	-0.022
2.05993874	-0.0195
2.06056249	-0.0159
2.06118692	-0.0129
2.06179541	-0.0098
2.06242656	-0.0056
2.06336901	-0.002
2.06419755	0.001
2.06483328	0.0056
2.06542140	0.0098
2.06601864	0.0137
2.06673322	0.0164
2.06732484	0.0168
2.06788114	0.0173
2.07082104	0.0183
2.07209562	0.0161
2.07300286	0.0122
2.07370296	0.0132
2.07435151	0.0151
2.07526635	0.0137
2.07689890	0.0137
2.07737177	0.0156
2.07871796	0.02
2.08171166	0.0259
2.08219848	0.0306
2.08271348	0.0359
2.08471770	0.0428
2.08510458	0.0501
2.08590640	0.0577
2.08713260	0.065
2.08828526	0.0733
2.08939817	0.0808
2.09066031	0.0889
2.09179666	0.0975
2.09300208	0.1053
2.09419447	0.1136
2.09551921	0.1219
2.09776880	0.1312
2.09871052	0.1402
2.09915828	0.1481
2.10039463	0.1578
2.10181807	0.1681
2.10296817	0.1769
2.10400166	0.1854
2.10527760	0.1932
2.10643208	0.2025
2.10778067	0.2111
2.10883036	0.2184
2.11014348	0.2252
2.11145229	0.2311
2.11243401	0.2365
2.11509020	0.2406
2.11583020	0.245
2.11619036	0.2494
2.11730354	0.2531
2.11871864	0.256
2.11987723	0.2619
2.12104822	0.29
2.12204578	0.3095
2.12332385	0.2985
2.12454791	0.2817
2.12574182	0.2692
2.12707906	0.2656
2.12838374	0.259
2.12935729	0.2462
2.13191749	0.2367
2.13261984	0.234
2.13323765	0.2345
2.13438067	0.235
2.13563942	0.2343
2.13678026	0.235
2.13806151	0.2355
2.13909166	0.2353
2.14023093	0.235
2.14144427	0.2291
2.14278177	0.2196
2.14382505	0.2152
2.14517968	0.2169
2.14633510	0.2147
2.15196302	0.2106
2.15269151	0.244
2.15315562	0.2846
2.15363041	0.2934
2.15409057	0.2736
2.15457276	0.2287
2.15638692	0.1922
2.15694249	0.17
2.15745187	0.1559
2.15855885	0.1495
2.15981906	0.1603
2.16091713	0.1893
2.16213953	0.215
2.17028098	0.2106
2.17122208	0.1876
2.17175114	0.1705
2.17229697	0.1581
2.17292515	0.1437
2.17340546	0.1285
2.17386020	0.1204
2.17430083	0.1221
2.17538864	0.1278
2.17587249	0.1307
2.17632046	0.1297
2.17696098	0.1236
2.17794421	0.1138
2.17922822	0.1065
2.18150171	0.1033
2.18228213	0.1019
2.18328348	0.0985
2.18415057	0.0906
2.18577744	0.0838
2.18704624	0.0835
2.18776406	0.0894
2.18877494	0.0982
2.18991010	0.107
2.19121828	0.1146
2.19269864	0.1177
2.19358317	0.1156
2.19517432	0.1151
2.19664083	0.117
2.19761770	0.1195
2.20173776	0.1224
2.20327531	0.1224
2.20407921	0.1214
2.20472010	0.1258
2.20547515	0.138
2.20630531	0.1529
2.20709739	0.1642
2.20749010	0.1695
2.20802609	0.1698
2.20954697	0.1686
2.21070192	0.1708
2.21174755	0.1808
2.21290270	0.1788
2.21598593	0.1673
2.21743505	0.1676
2.21799479	0.1713
2.21833239	0.1737
2.21951958	0.1747
2.22038052	0.1761
2.22140447	0.1778
2.22256463	0.1778
2.22385083	0.1818
2.22509437	0.1842
2.22634187	0.1942
2.22745572	0.1996
2.22870177	0.1874
2.22994296	0.1847
2.23226479	0.1937
2.23295093	0.205
2.23392848	0.2162
2.23548385	0.2262
2.23681609	0.2367
2.23831265	0.2467
2.23906031	0.2531
2.24001822	0.2595
2.24093140	0.2746
2.24242442	0.2958
2.24333833	0.3169
2.24471197	0.3332
2.24578197	0.3437
2.25150276	0.3469
2.25254786	0.3457
2.25327161	0.3486
2.25394682	0.3562
2.25472781	0.3637
2.25530322	0.3713
2.25960703	0.3799
2.26168374	0.3865
2.26357041	0.3909
2.26438999	0.396
2.26509156	0.3999
2.26581677	0.4004
2.26663380	0.4002
2.26742671	0.3977
2.26808401	0.3919
2.26866911	0.387
2.26933953	0.3845
2.26991901	0.3799
2.27073416	0.3774
2.27136109	0.3833
2.27186692	0.3931
2.27258427	0.3999
2.27721098	0.4009
2.27889052	0.3977
2.28003109	0.3923
2.28082182	0.3862
2.28166171	0.3809
2.28207640	0.3753
2.28253406	0.3691
2.28300546	0.3623
2.28687739	0.3552
2.28840432	0.3471
2.28943187	0.3386
2.29003895	0.3293
2.29104901	0.3186
2.29177119	0.3088
2.29199249	0.2993
2.29219473	0.2892
2.29298734	0.2787
2.29411833	0.27
2.29545078	0.2631
2.29653062	0.2565
2.29863973	0.2511
2.29937812	0.2467
2.30043609	0.2436
2.30210562	0.2411
2.30285526	0.2382
2.30390973	0.234
2.30503442	0.2287
2.30631234	0.2233
2.30738119	0.2174
2.30854078	0.2113
2.30987109	0.2052
2.31121463	0.1979
2.31238192	0.1893
2.31528749	0.1788
2.31612734	0.1688
2.31853489	0.1605
2.31932317	0.1539
2.31989229	0.149
2.32038635	0.1454
2.32090015	0.1431
2.32236317	0.1419
2.32397197	0.1449
2.32470880	0.15
2.32590187	0.1554
2.32709572	0.1625
2.32808979	0.1717
2.32921036	0.1818
2.33254124	0.193
2.33351692	0.2069
2.33435203	0.2196
2.33513671	0.2289
2.33592817	0.2365
2.33713593	0.245
2.33794395	0.2548
2.33927885	0.2651
2.34000364	0.2748
2.34132640	0.2829
2.34309458	0.2902
2.34373661	0.2988
2.34486812	0.3076
2.34606838	0.3169
2.35128562	0.3261
2.35244343	0.3354
2.35315947	0.3454
2.35385432	0.3554
2.35719677	0.3647
2.35802562	0.3735
2.35873229	0.3816
2.35927072	0.3882
2.35992130	0.3936
2.36053635	0.3992
2.36107791	0.4036
2.36148624	0.4055
2.36192624	0.4077
2.36369437	0.4094
2.36615520	0.4075
2.36719369	0.4031
2.36789499	0.398
2.36852843	0.3928
2.36960416	0.3872
2.37082531	0.3814
2.37192005	0.3743
2.37302734	0.3659
2.37413718	0.3562
2.37539828	0.3459
2.37684062	0.3352
2.37790687	0.3244
2.37907739	0.3149
2.38257437	0.3071
2.38372031	0.3005
2.38421635	0.2951
2.38477588	0.2907
2.38518520	0.2878
2.38643447	0.2841
2.38842786	0.2795
2.38907932	0.2751
2.39006572	0.27
2.39155765	0.2634
2.39231098	0.255
2.39357161	0.2472
2.39490885	0.2409
2.39591531	0.2362
2.39861520	0.2326
2.39925260	0.2296
2.40050557	0.2284
2.40116192	0.2287
2.40245776	0.2311
2.40303531	0.2348
2.40430057	0.2404
2.40563864	0.248
2.40677708	0.257
2.40788880	0.2675
2.40934973	0.2787
2.41061744	0.2907
2.41191979	0.3029
2.41281260	0.3141
2.41595020	0.3239
2.41726619	0.3332
2.41839656	0.3408
2.41952765	0.3467
2.42031874	0.3518
2.42105776	0.355
2.42201843	0.3572
2.42290249	0.3586
2.42378515	0.3598
2.42492270	0.3598
2.42660374	0.3586
2.42753296	0.3576
2.42903807	0.3564
2.42980848	0.3552
2.43242979	0.3532
2.43348989	0.351
2.43417281	0.3481
2.43491874	0.3449
2.43605505	0.343
2.43731942	0.342
2.43828124	0.3415
2.43937624	0.3403
2.44053843	0.3386
2.44176963	0.3366
2.44319583	0.3337
2.44423078	0.3298
2.44556671	0.3261
2.44691479	0.321
2.45378708	0.3137
2.45491546	0.3044
2.45564234	0.2934
2.45637072	0.2824
2.45689802	0.2722
2.45745843	0.2624
2.45789041	0.2519
2.45829781	0.2426
2.45905286	0.236
2.45966374	0.2309
2.46021531	0.2274
2.46135848	0.227
2.46244046	0.2296
2.47872770	0.2335
2.47976406	0.2394
2.48047505	0.247
2.48160031	0.255
2.48223802	0.2631
2.48323046	0.2704
2.48392937	0.277
2.48453874	0.2822
2.48496979	0.2853
2.48548880	0.2858
2.48600536	0.2846
2.48638317	0.2829
2.48687703	0.2785
2.48733927	0.2731
2.48778953	0.2687
2.48823765	0.2653
2.48869312	0.2621
2.48914265	0.2592
2.48976156	0.2565
2.49034468	0.2553
2.49097156	0.256
2.49158317	0.2599
2.49219312	0.2653
2.49271692	0.2709
2.49329692	0.2775
2.49388895	0.2858
2.49631942	0.2956
2.49725645	0.3061
2.49788244	0.3166
2.50035546	0.3259
2.50162432	0.3337
2.50268437	0.3405
2.50330635	0.3467
2.50401760	0.351
2.50464208	0.3547
2.50581817	0.3574
2.50695854	0.3596
2.50819640	0.362
2.50941650	0.3642
2.51071734	0.3664
2.51183260	0.3686
2.51294734	0.3711
2.51691114	0.3745
2.51843843	0.3784
2.52044713	0.3823
2.52089312	0.3865
2.52127364	0.3923
2.52176390	0.3992
2.52222567	0.4033
2.52300854	0.4065
2.52422505	0.408
2.52575421	0.4094
2.52703932	0.4129
2.52773656	0.4153
2.52889244	0.4172
2.53007567	0.4209
2.53270380	0.4238
2.53352697	0.4248
2.53395286	0.4241
2.53518296	0.4236
2.53725348	0.4241
2.53868161	0.4224
2.53938427	0.4194
2.54045723	0.4197
2.54143244	0.4256
2.54261598	0.4331
2.54415291	0.4375
2.54595880	0.4371
2.54662317	0.4356
2.55190322	0.44
2.55284833	0.4493
2.55343916	0.4581
2.55404557	0.4629
2.55470119	0.4605
2.55529552	0.4524
2.55584416	0.4424
2.55627880	0.4334
2.55780833	0.4246
2.55857130	0.4133
2.55957406	0.4036
2.56050822	0.3994
2.56170609	0.3963
2.56320150	0.3865
2.57366046	0.3743
2.57543458	0.365
2.57638385	0.362
2.57714281	0.3611
2.57780208	0.3594
2.57837479	0.3603
2.57926802	0.3628
2.57984921	0.3659
2.58039104	0.3731
2.58089671	0.3796
2.58136713	0.3831
2.58185760	0.3826
2.58236177	0.3838
2.58301958	0.3928
2.58356187	0.4026
2.58398067	0.4097
2.58449010	0.4126
2.58753385	0.4187
2.58865296	0.4295
2.58930499	0.4356
2.58983807	0.4368
2.59031088	0.4385
2.59097697	0.4424
2.59226338	0.4471
2.59331525	0.4527
2.59457890	0.4612
2.59550791	0.4695
2.59716421	0.4759
2.59939843	0.4842
2.59990025	0.4964
2.60220593	0.5057
2.60292322	0.5111
2.60343333	0.5223
2.60414229	0.5357
2.60580031	0.5494
2.60668775	0.5614
2.60771208	0.588
2.60887213	0.5743
2.61022916	0.5848
2.61182781	0.6347
2.61264312	0.6298
2.61507109	0.6154
2.61587140	0.6086
2.61648098	0.6112
2.61782843	0.6149
2.61906296	0.6161
2.62033572	0.6166
2.62138583	0.6137
2.62233015	0.6066
2.62359822	0.5961
2.62470989	0.5848
2.62628703	0.577
2.62718703	0.5724
2.62846015	0.5675
2.62955515	0.5614
2.63215593	0.557
2.63303244	0.5568
2.63383177	0.5616
2.63483166	0.5673
2.63829703	0.5719
2.63992286	0.5741
2.64072150	0.5692
2.64119552	0.555
2.64184749	0.5357
2.64241078	0.5177
2.64349302	0.5015
2.64413411	0.4869
2.64534531	0.4751
2.64707218	0.4634
2.64824083	0.4507
2.64909734	0.4397
2.65583400	0.43
2.65686437	0.4199
2.65742578	0.4053
2.65800968	0.3858
2.65860161	0.3647
2.65926015	0.342
2.66054942	0.3198
2.66105775	0.3012
2.66142604	0.2805
2.66189859	0.2528
2.66232744	0.2265
2.66493994	0.2084
2.66587177	0.1927
2.66646229	0.1713
2.66744567	0.1422
2.66849479	0.1107
2.67016874	0.0963
2.67101812	0.0963
2.67179635	0.0943
2.67297937	0.0899
2.67410312	0.0833
2.67542166	0.0779
2.67675557	0.0799
2.67781442	0.0872
2.67921052	0.0958
2.68220531	0.1024
2.68326385	0.1075
2.68494348	0.1146
2.68566291	0.1217
2.68607343	0.1304
2.68662286	0.14
2.68783744	0.1476
2.68880869	0.1537
2.68996499	0.1576
2.69138255	0.1627
2.69269640	0.173
2.69363541	0.1803
2.69504708	0.1749
2.69612442	0.1651
2.69903197	0.1637
2.69974078	0.1815
2.70016463	0.2602
2.70122624	0.3645
2.70337479	0.4305
2.70409015	0.4563
2.70450067	0.4331
2.70601124	0.4282
2.70721557	0.4554
2.70816781	0.523
2.70954078	0.5504
2.71057999	0.481
2.71213281	0.4172
2.71347718	0.3689
2.71414244	0.3049
2.71693374	0.2106
2.71805124	0.1121
2.71916171	0.0254
2.72028031	-0.0628
2.72110135	-0.1727
2.72193479	-0.2875
2.72263562	-0.3862
2.72389041	-0.461
2.72493958	-0.5203
2.72673031	-0.6117
2.72766536	-0.7045
2.72866062	-0.7646
2.73007947	-0.8062
2.73141130	-0.8147
2.73526395	-0.8333
2.73628525	-0.8675
2.73679479	-0.8985
2.73731942	-0.9247
2.73786661	-0.9432
2.73861619	-0.9447
2.73984343	-0.9049
2.74102765	-0.8484
2.74203979	-0.8008
2.74351343	-0.75
2.74447609	-0.687
2.74598031	-0.6203
2.75247843	-0.5702
2.75347874	-0.5409
2.75405046	-0.5047
2.75476041	-0.4539
2.75536786	-0.3977
2.75599249	-0.3594
2.75662229	-0.3371
2.75712447	-0.3259
2.75768588	-0.3344
2.75821640	-0.3623
2.75955692	-0.3943
2.76034802	-0.4085
2.76154036	-0.3933
2.76265286	-0.3691
2.77247833	-0.3384
2.77393265	-0.298
2.77476385	-0.2617
2.77543989	-0.2223
2.77636052	-0.1676
2.77692692	-0.0933
2.77743072	-0.0142
2.77800244	0.0625
2.77870703	0.1248
2.77971515	0.1764
2.78039005	0.2228
2.78100322	0.2489
2.78179114	0.2445
2.78233036	0.2316
2.78293166	0.2248
2.78348239	0.224
2.78390302	0.2079
2.78640317	0.1525
2.78821260	0.0711
2.78927473	-0.0186
2.79015208	-0.1065
2.79112161	-0.1913
2.79158619	-0.28
2.79198937	-0.3703
2.79302921	-0.4429
2.79441260	-0.4861
2.79538973	-0.5013
2.79820963	-0.4991
2.79902119	-0.5001
2.79959229	-0.495
2.80106598	-0.4954
2.80158682	-0.5213
2.80282484	-0.5072
2.80405723	-0.4375
2.80498546	-0.3757
2.80629864	-0.3335
2.80744562	-0.3022
2.80868838	-0.2853
2.81035322	-0.2919
2.81186317	-0.3115
2.81257427	-0.3366
2.81531734	-0.3796
2.81619911	-0.4407
2.81677515	-0.5145
2.81835859	-0.5878
2.81926713	-0.6371
2.82000218	-0.666
2.82146072	-0.6848
2.82219525	-0.6931
2.82364312	-0.6972
2.82483744	-0.6914
2.82658395	-0.6782
2.82729781	-0.6657
2.82864583	-0.6464
2.82960437	-0.6288
2.83228682	-0.6232
2.83328968	-0.6191
2.83400692	-0.6129
2.83469755	-0.609
2.83560614	-0.6046
2.83679927	-0.5992
2.83797671	-0.5841
2.83925729	-0.5555
2.84013624	-0.5216
2.84138400	-0.4869
2.84272968	-0.4539
2.84378192	-0.4165
2.84505843	-0.3767
2.84637223	-0.3362
2.85228546	-0.3007
2.85333286	-0.2739
2.85400645	-0.2511
2.85480666	-0.2304
2.85536296	-0.2113
2.85598260	-0.194
2.85656348	-0.1764
2.85702062	-0.1583
2.85759677	-0.1405
2.85865765	-0.1229
2.85967114	-0.1031
2.86085057	-0.0811
2.86199067	-0.0586
2.87092182	-0.0357
2.87179807	-0.0098
2.87231161	0.0193
2.87277775	0.0459
2.87322525	0.0701
2.87366109	0.0933
2.87410624	0.1156
2.87479963	0.137
2.87529354	0.1583
2.87572552	0.1786
2.87617958	0.1998
2.87660124	0.2357
2.87781135	0.2814
2.87920567	0.321
2.88026166	0.353
2.88315723	0.3767
2.88425755	0.3999
2.88493499	0.4417
2.88558900	0.4827
2.88712338	0.5116
2.88806958	0.533
2.88881677	0.5272
2.88972932	0.491
2.89133703	0.4424
2.89260057	0.3967
2.89417947	0.3562
2.89547453	0.3154
2.89620520	0.2753
2.89723338	0.2399
2.90100598	0.2072
2.90352400	0.1776
2.90472984	0.1495
2.90556062	0.1229
2.90632104	0.0992
2.90708999	0.0784
2.90771645	0.0498
2.90814135	0.002
2.90867166	-0.053
2.90906161	-0.1021
2.91024416	-0.1199
2.91138932	-0.0977
2.91290317	-0.0657
2.91416921	-0.0381
2.91545822	-0.0071
2.91641208	0.0291
2.91994479	0.064
2.92067468	0.0972
2.92109557	0.1304
2.92147025	0.1605
2.92246869	0.1774
2.92370150	0.1839
2.92481244	0.1874
2.92623520	0.1935
2.92727953	0.2096
2.92850296	0.2367
2.92956317	0.269
2.93195057	0.3024
2.93257880	0.3369
2.93362692	0.374
2.93475083	0.4146
2.93592921	0.4607
2.93706088	0.5133
2.93809973	0.5653
2.93956781	0.6127
2.94053593	0.6564
2.94172130	0.695
2.94316833	0.7258
2.94417244	0.7446
2.94549864	0.7507
2.94661546	0.7441
2.95159291	0.7224
2.95224473	0.6603
2.95269093	0.5499
2.95323708	0.4305
2.95375343	0.3645
2.95424333	0.3464
2.95569192	0.3254
2.95695734	0.2883
2.95767255	0.2472
2.95889166	0.2257
2.96013213	0.2321
2.96153682	0.2617
2.96234567	0.2907
2.96462661	0.3017
2.96542520	0.29
2.96856911	0.2602
2.96945734	0.2228
2.96987916	0.1874
2.97039885	0.1681
2.97111447	0.1634
2.97234525	0.161
2.97405749	0.1586
2.97532312	0.1517
2.97612953	0.1356
2.97683197	0.1114
2.97793979	0.0828
2.97946937	0.0552
2.98367614	0.0291
2.98512671	0
2.98692791	-0.0362
2.98812291	-0.0875
2.98913124	-0.1295
2.99047317	-0.16
2.99163552	-0.1896
2.99201697	-0.2094
2.99232567	-0.2326
2.99283911	-0.2617
2.99324536	-0.2939
2.99401749	-0.3261
2.99532171	-0.3528
2.99654208	-0.3657
2.99895572	-0.3594
2.99989052	-0.3376
3.00053322	-0.3112
3.00136130	-0.2866
3.00270786	-0.2651
3.00381046	-0.2487
3.00486432	-0.2345
3.00607791	-0.2208
3.00737760	-0.206
3.00846249	-0.1886
3.00967062	-0.1698
3.01112447	-0.1507
3.01195744	-0.1312
3.01351906	-0.1126
3.01579947	-0.096
3.01662817	-0.0811
3.01721369	-0.0684
3.01822911	-0.0577
3.01963067	-0.0494
3.02079833	-0.0403
3.02166098	-0.0288
3.02340598	-0.0156
3.02417802	0
3.02550645	0.0159
3.02667546	0.0303
3.02780598	0.0435
3.02891749	0.0577
3.03220307	0.073
3.03316255	0.0897
3.03385833	0.108
3.03436671	0.1278
3.04141463	0.1485
3.04208749	0.1681
3.04268187	0.1859
3.04336911	0.2008
3.04380098	0.2128
3.04434900	0.2196
3.04477140	0.2211
3.04514546	0.2184
3.04555713	0.2116
3.04662307	0.2016
3.04737177	0.1896
3.05254437	0.1725
3.05330947	0.1431
3.05381020	0.0972
3.05414020	0.0371
3.05444499	-0.0325
3.05488302	-0.1033
3.05589677	-0.1566
3.05711343	-0.1766
3.05853880	-0.1669
3.05948874	-0.1449
3.06076739	-0.1446
3.06166015	-0.2255
3.06317052	-0.4089
3.07755010	-0.6413
